num_past_loans,past_defaults,late_payments_count,avg_days_past_due,on_time_payment_ratio,repayment_regular_for_last_6m,utilization_ratio,current_outstanding_balance,active_loans_count,emi_bounce_count,field_officer_repayment_rating,declared_monthly_income,bank_avg_monthly_inflow,bank_balance_median,transaction_count_monthly,electricity_units,mobile_recharge_amount,asset_owned_count,ration_card_type,household_size,occupation_type,education_level,district_poverty_index,income_to_loan_ratio,monthly_obligation_ratio,repayment_score,ration_score,education_score,occupation_score,income_proxy_score
3.0,1.0,4.0,7.239023159900391,,1.0,0.29273464842305386,14413.152522512835,2.0,0.0,3.1319437236665872,6432.531292445308,5435.018444515579,496.8797674629997,5.0,125.62800680355872,155.80375053500185,3.0,Antyodaya,6.0,Private Job,Illiterate,0.48013786281592763,5.3551795978836365,0.18629277906855213,,0.0,0.0,0.9,30.2679628696016
2.0,0.0,1.0,2.4792709902158556,0.9154408920873432,1.0,0.07586492288414311,5431.9951684106745,0.0,1.0,4.935251578969114,,11294.864479308322,1052.0773442181874,9.0,140.6077433362551,207.04152131423555,0.0,BPL,4.0,Daily Wage,Higher Secondary,0.3299432778953153,21.974167892150085,0.0,100.0,0.3,0.7,0.1,35.368661461881096
1.0,0.0,4.0,7.239023159900391,,0.0,0.05253670515109336,3739.042048707246,0.0,2.0,,8182.146258358167,8705.141729498408,1086.2733978419549,5.0,,166.21389491843576,2.0,BPL,4.0,Daily Wage,Primary,0.7792827202485896,26.25258053829532,0.0,85.02907271247483,0.3,0.2,0.1,29.40208900125768
0.0,0.0,2.0,4.065855046777368,0.7285641867433728,1.0,0.14281024756018507,12927.822186565685,,0.0,4.000868052249261,11102.02916031297,,1514.0484976770567,14.0,134.89752191462992,172.94043418967016,2.0,BPL,9.0,,Illiterate,0.617753464411194,10.30444598906997,0.10794535494675281,96.5704050119107,0.3,0.0,0.7,38.37000606188552
2.0,1.0,,2.4792709902158556,0.7494622412886881,0.0,0.36687723719319626,20034.928350205566,1.0,2.0,,6153.926125383109,7949.557810844705,902.9079131539577,11.0,71.72198785342218,144.30381607552624,0.0,BPL,5.0,Daily Wage,Primary,0.39156527134207436,3.6857345571331934,0.09736269772202419,64.11609258175277,0.3,0.2,0.1,24.71723659772566
3.0,0.0,2.0,4.065855046777368,0.9494569545738382,1.0,0.13381620333109182,8199.747316674557,,1.0,5.0,8232.043860287653,,1184.9100743098,9.0,131.67961130098286,166.88309870455925,2.0,APL,,Daily Wage,Higher Secondary,0.2478870703292256,12.04579564628135,0.07278720021614554,100.0,1.0,0.7,0.1,36.3429744147395
1.0,0.0,3.0,5.652439103338879,0.9239507888920055,0.0,0.12105765512047535,7739.431517554277,1.0,0.0,,7641.120799672674,7575.971980301053,802.5481185450333,13.0,102.98856656184506,130.3695201590648,1.0,BPL,4.0,Private Job,,0.27459544376099976,11.846038478361763,0.07841543303957359,93.48500030905295,0.3,,0.9,36.636541732744725
4.0,0.0,12.0,19.931695612392485,0.5476886017412683,1.0,,28743.688878030844,2.0,1.0,3.0964901272387384,9448.93922372091,7069.228750897213,382.6115338872123,14.0,109.7588486291054,167.71426672164787,1.0,APL,6.0,Daily Wage,,0.40578505609266396,3.944633777939799,0.12682837374082215,77.97700312551953,,0.7,0.1,36.36405057615773
1.0,0.0,5.0,8.825607216461904,0.8259448538506718,1.0,0.24640686973840467,17516.086291314554,1.0,1.0,4.487771387785757,9673.337692396655,11161.534866701837,,17.0,104.09574472442547,235.45860411162136,,Antyodaya,3.0,,Secondary,,6.626675828292031,0.061943280346523494,95.16576477835424,0.0,0.5,0.7,40.760048455432596
2.0,,5.0,8.825607216461904,0.6656320222003784,1.0,0.34238140923128063,24813.934834227774,3.0,0.0,3.686207229534289,9604.265384791901,12554.333893796002,1580.1016973133108,11.0,127.02054892457721,181.84973042402325,,BPL,7.0,Farmer,Higher Secondary,0.7534485193029177,4.644428260135279,0.18716615975937917,89.07784940227083,0.3,0.7,0.4,33.335716663511064
4.0,,,13.58535938614644,0.37676324244959153,0.0,0.45352097690063853,39244.300865703866,5.0,3.0,1.0,10530.218760442463,10900.558091128978,2074.032049022097,7.0,135.66435532837548,176.99152234113492,2.0,Antyodaya,7.0,Private Job,Graduate,0.5550522168209994,3.219815425997582,0.2845160780906082,40.563261934408175,0.0,1.0,0.9,39.63863242047176
1.0,,2.0,4.065855046777368,0.5513281479855678,1.0,0.20683702886051653,12842.437688091872,2.0,1.0,3.1146878584602358,7307.719233934335,10644.189887466311,987.8272014330996,5.0,95.37196605669253,122.38729170115437,0.0,BPL,7.0,Self Employed,Secondary,0.9509162684079747,,0.16398501369835197,87.4483284880287,,0.5,0.7,26.560194963982344
2.0,0.0,1.0,2.4792709902158556,0.6338406675034556,1.0,0.26339064296322856,24417.98452917996,2.0,0.0,3.5272504560496745,12123.957893304434,9817.481547860656,,7.0,160.2670166381888,203.79071827827707,2.0,BPL,8.0,Farmer,Primary,0.2730457738013454,5.957966620020582,0.0988473885221465,92.63703204996283,0.3,0.2,0.4,37.18824691159409
1.0,1.0,6.0,10.412191273023415,0.8842986093582966,1.0,0.19665949028490473,12525.6668694622,3.0,1.0,3.2795401653238803,9008.3677823114,12725.991764871364,2189.9269179011653,5.0,124.5163851505737,176.9004162548733,0.0,BPL,4.0,Private Job,Secondary,0.531928838399936,8.629623068468955,0.1995457038695745,77.59966874213794,0.3,0.5,0.9,35.468159154528536
2.0,0.0,4.0,7.239023159900391,0.9733758952978782,0.0,0.300300944322115,23851.724943829246,4.0,0.0,5.0,9508.139618653122,6819.550022761794,1130.5271436985258,8.0,109.44262060777399,220.80998031863595,2.0,Antyodaya,4.0,Self Employed,Secondary,0.10586865136522197,4.783423097047652,0.25207757415678567,89.90331469154594,0.0,0.5,0.7,36.89530863548706
0.0,0.0,4.0,7.239023159900391,0.612833758769008,1.0,0.2681379189648491,15855.269149002152,0.0,0.0,3.4222159123774367,6121.844387676056,8757.885377109917,1582.1979599359036,13.0,70.17521760427105,143.08268569972574,0.0,Antyodaya,6.0,Farmer,Secondary,0.40261652659112657,4.6330023766489665,0.0,,0.0,0.5,,26.543670238800004
4.0,1.0,8.0,13.58535938614644,0.5623875908075757,0.0,0.36597507614768804,27000.868332758386,2.0,,1.6699850725702752,10238.003973762688,9669.332123930077,1159.623693583001,13.0,128.6337255144878,,4.0,APL,3.0,Daily Wage,Illiterate,0.30215025979548416,4.549909145957304,0.11705439579526711,51.618339295132685,1.0,0.0,0.1,43.73494563075592
,0.0,6.0,10.412191273023415,,1.0,0.4981819835275832,42400.29897066061,2.0,1.0,3.6732368652376333,9266.572715394246,7300.422061235197,447.89984943308764,12.0,114.75946262793299,187.99150650532894,1.0,APL,5.0,,Illiterate,0.5692650323476941,2.622534575218427,0.12932409170130205,84.98879221820754,1.0,0.0,1.0,
2.0,1.0,8.0,13.58535938614644,0.5191915805167953,1.0,0.43311805855476426,,3.0,0.0,1.454005021116373,7544.358616056271,11251.715539938768,812.0218647588107,5.0,113.36211668089064,109.07054202504642,0.0,BPL,,Self Employed,Illiterate,0.5581191732415676,3.8709200607566485,0.23826311339471373,,0.3,,0.7,28.65269772286745
2.0,0.0,2.0,4.065855046777368,0.8174738305965645,1.0,0.10801081182649457,8687.110472146565,2.0,,4.44541627151522,10994.606356768332,14244.773212232149,2764.3125515245083,5.0,150.49992565857136,160.66955289891894,2.0,BPL,7.0,Self Employed,Illiterate,0.3310598589367057,15.185727288366632,0.1089999391399077,98.10695964030671,0.3,0.0,0.7,38.28289649509674
1.0,1.0,4.0,7.239023159900391,0.8615956744842859,1.0,0.23475828407533728,15782.781153350494,2.0,1.0,3.166025490953826,8711.260511622178,9792.8611661036,1747.1044244335642,16.0,135.2571129541273,158.988747221237,1.0,,,Farmer,Secondary,0.7731917761582096,6.622945739289854,0.13756710122422314,,0.3,0.5,0.4,35.57251629048813
0.0,0.0,1.0,2.4792709902158556,0.807596161867946,1.0,0.1866927530417565,20656.158227264066,3.0,3.0,4.396027927872128,15200.917020735573,15428.406269299272,2175.506469872225,,160.00752530637223,245.3953273590202,2.0,BPL,4.0,Daily Wage,Primary,0.6613349734104809,,0.11826012687011803,93.08612579895178,0.3,0.2,0.1,
2.0,1.0,4.0,7.239023159900391,0.6568837513909906,1.0,0.25523665112117855,15725.45754343101,1.0,0.0,2.1424658754873502,6949.476777441747,6282.835827688837,362.96371354487883,11.0,94.96577867635823,88.20567455493101,2.0,BPL,9.0,Daily Wage,Higher Secondary,0.7854155978095281,5.302765807175359,0.08621857622659868,,0.3,0.7,0.1,26.667523032340622
6.0,1.0,9.0,15.171943442707951,0.4532883165982986,0.0,,36835.418905798055,0.0,1.0,1.1244887015238896,9494.817340792608,11184.867631963576,671.0559748803121,9.0,114.96039927361667,211.0227175478194,1.0,BPL,6.0,Daily Wage,Illiterate,0.8297451772469409,3.09307504567382,0.0,48.49415779730491,0.3,0.0,0.1,29.048629004877597
1.0,1.0,,10.412191273023415,0.815094370042767,0.0,0.13017653960112885,8183.8806318984,0.0,0.0,2.9335189687462315,7887.375078980517,8353.728571326192,647.1778922799144,7.0,92.49141719592971,132.42477939144658,,BPL,7.0,Govt Job,Illiterate,0.5750102007096998,11.563821783655438,0.0,70.0490283610083,0.3,0.0,1.0,29.101535378357696
3.0,0.0,2.0,4.065855046777368,0.7790475193994401,1.0,0.19304835668831416,14474.697831512085,1.0,0.0,4.253284715529597,8197.431297160916,9059.61858459795,1348.1923940077088,10.0,126.2561950274483,125.62615268894163,2.0,BPL,5.0,Private Job,Primary,0.590487114719506,6.795470360799571,0.07309449699902792,98.35428546698238,0.3,0.2,0.9,35.16441954527444
2.0,1.0,2.0,4.065855046777368,0.9654317200897213,1.0,0.27064975119135143,12887.773069565354,,0.0,3.685205718981004,5360.64340723362,5733.298368084155,1123.271197108553,16.0,86.38831530122913,,1.0,BPL,5.0,Self Employed,Primary,0.34654897083357966,4.990988710841873,,85.93903473322871,0.3,0.2,0.7,29.767632200205107
0.0,,,5.652439103338879,0.7237475638252204,1.0,0.2208297900861122,11420.342327121247,2.0,2.0,,6983.444766372725,8476.922215841238,1160.53014750116,5.0,115.0616783768221,181.8939180722418,0.0,Antyodaya,7.0,Daily Wage,Primary,0.7544554749559284,7.337258160757261,0.17159852554987923,90.56807891034298,0.0,0.2,0.1,21.5000175357162
,1.0,6.0,10.412191273023415,0.9927286598851006,1.0,0.17356236877501535,13031.576614525284,4.0,1.0,3.8216904179579,10305.440583575366,14831.0323268983,2605.8391473967463,10.0,129.767627023476,138.16874165933228,1.0,APL,4.0,,Secondary,0.6988707500155222,9.488936122199728,0.23257698212593905,81.07575339098241,1.0,0.5,0.4,40.84702686166531
3.0,,5.0,,0.3426749665661235,1.0,0.3397788348945956,22138.55857138496,3.0,1.0,2.0714219513630145,9030.489967089068,13204.977725414552,2177.3224689764556,17.0,131.01762285821889,176.2487064462991,1.0,BPL,5.0,Farmer,Primary,0.4906827833849698,4.894672098165953,0.1990569266081615,75.79265370813603,0.3,0.2,0.4,36.96152833352403
6.0,0.0,4.0,7.239023159900391,,0.0,,14301.196077590728,3.0,1.0,3.6232241189804437,5310.0063415732,7264.4753923137305,648.8231458086184,5.0,78.6348952682332,74.54055094161082,,Antyodaya,3.0,Self Employed,Secondary,,4.455265174186617,0.3385009393546809,77.31913594403875,,0.5,0.7,25.2431004960604
1.0,0.0,6.0,10.412191273023415,0.814985957779964,1.0,0.2003852755311688,11578.060993993418,2.0,0.0,4.432976907432217,8074.147664696775,7385.890459845548,1015.2184008537599,12.0,94.50914844542142,155.01502032956077,1.0,Antyodaya,6.0,,Primary,0.666264966257116,8.36767092138321,0.14842086776120092,95.7854145589024,0.0,,0.4,27.02348852715962
3.0,0.0,,,1.0,1.0,0.08020934731569532,4828.218996302849,0.0,1.0,5.0,7380.822929518087,6629.932830795852,1034.9729336861183,8.0,113.66908323879831,94.85959093363947,0.0,Antyodaya,5.0,Farmer,Secondary,0.7186493586627315,18.340413889290243,0.0,100.0,0.0,0.5,0.4,24.626755798455765
4.0,1.0,5.0,8.825607216461904,0.7112555448008692,1.0,0.41343826211419143,24490.64835125936,,1.0,2.4143248425367427,8504.466172999293,9878.06553315845,971.3614416198899,5.0,97.61544642585237,137.25047874143374,,APL,8.0,Daily Wage,,0.8448266836813353,4.16687323827038,0.35227946338169214,,1.0,0.0,0.1,27.212661838888124
3.0,0.0,8.0,13.58535938614644,0.9603712807320822,1.0,,14858.447688091328,0.0,0.0,,9770.8495830546,14457.936552480378,2047.4092488955328,12.0,115.39502240658643,176.38476808170725,1.0,BPL,8.0,Farmer,Illiterate,0.7330119881085765,7.890615954092422,0.0,100.0,0.3,0.0,0.4,32.42523280381279
5.0,,12.0,19.931695612392485,0.263116175691622,0.0,0.7260928174479976,63485.40544946718,0.0,0.0,1.6736279969905068,9834.130208940733,11225.299359260534,779.1371258582454,11.0,131.16216201890347,192.8386182973166,2.0,BPL,2.0,,Secondary,0.9142302890311508,,0.0,57.11477023041743,,0.5,0.1,36.481553535007876
3.0,,7.0,11.998775329584928,0.48998895056823305,,0.5651718534505397,26779.89281871497,4.0,3.0,2.807991871373562,,3905.455486947595,664.3797895663258,8.0,77.51538024750043,129.05071565713814,3.0,BPL,3.0,Govt Job,Secondary,0.43393676218678295,2.2166652229714585,0.4844441786479518,61.2741735150837,,,1.0,33.549793039029026
3.0,0.0,8.0,13.58535938614644,0.4847170800849326,1.0,0.4590442797376372,29061.8786927941,3.0,1.0,2.7816325189570597,8217.342211373265,,1105.2600480467568,14.0,125.58607314585802,169.6195632718174,0.0,Antyodaya,,,Secondary,0.3720064354065582,,0.2187522239038998,77.04583988094147,0.0,0.5,0.7,
1.0,0.0,4.0,7.239023159900391,0.7858774129814254,1.0,0.4251478288643955,28197.87734885885,3.0,2.0,4.287434183439524,6772.110921976298,8786.205078482293,840.901082181676,12.0,90.43834388403891,129.61178514489714,1.0,APL,5.0,Farmer,Illiterate,0.8421053866678231,2.881864056442808,0.26542908513546515,88.76646021008082,,0.0,0.4,30.11698324498787
2.0,0.0,8.0,13.58535938614644,0.5174941152261664,0.0,0.5401149457060834,27690.689170636022,3.0,1.0,2.945517694663229,7022.309908829295,6257.218080180165,997.5748466674777,8.0,80.46914634181674,130.47014327202004,0.0,Antyodaya,8.0,Self Employed,Secondary,0.8327590951741431,3.0430689289733954,0.25597341693282405,67.22273591923567,0.0,0.5,0.7,22.754526272645794
3.0,0.0,,7.239023159900391,0.7307428436177279,1.0,0.5056688592023021,44173.04938392667,1.0,1.0,4.011761336621037,,12087.733288291567,2026.7369055501272,16.0,126.01243803282809,183.7971822022995,1.0,Antyodaya,7.0,Farmer,Graduate,0.5695266170095571,2.72745285570123,0.05968002155817879,,0.0,1.0,0.4,37.6731381476528
2.0,1.0,2.0,4.065855046777368,,1.0,0.35368480385585127,24787.957010981445,3.0,1.0,2.2746609283200376,9099.361527899055,8004.600099480994,1276.7914621939346,7.0,82.2665750526197,158.7571830228836,1.0,BPL,7.0,Self Employed,Primary,0.6229170052007836,4.404878280535027,0.19755046324585285,71.82586414875146,0.3,0.2,0.7,29.02122686722838
1.0,1.0,,15.171943442707951,0.8325497731377962,1.0,0.3884809523117021,30505.907813420818,3.0,,3.0207959842213774,9647.935527770922,10035.731771589859,1002.5160539730026,11.0,121.20065598677571,171.32658563303568,0.0,Antyodaya,2.0,Daily Wage,Illiterate,0.9310529518778082,3.7950495357093645,0.18631906393891257,73.29543172326738,0.0,0.0,0.1,26.94386816680127
5.0,1.0,9.0,15.171943442707951,0.4606872551395699,0.0,0.6050826401308784,36086.84156550426,3.0,1.0,1.1614833942302463,7721.582116889611,6868.04513830915,,5.0,90.02803888878418,147.4855904734939,2.0,,7.0,Farmer,Illiterate,0.2109161882138097,2.5675956605630423,0.23279527602683225,45.77393633159315,0.3,0.0,0.4,28.49320553528874
2.0,0.0,1.0,2.4792709902158556,0.5983904416108369,1.0,0.343931542007651,19419.091646354645,1.0,0.0,3.3499993265865813,5879.223829690389,6922.31260884225,964.0486640226858,5.0,103.29901895868205,144.06524985074205,3.0,BPL,8.0,Daily Wage,,0.3312891319884965,3.63287090715289,0.10191112263810169,91.04720184024526,0.3,0.5,0.1,29.461202354608687
2.0,1.0,3.0,,0.9624250461686618,1.0,,9550.611920108004,0.0,1.0,3.6701723493757057,6432.663155185987,6063.021611194836,630.0842396783837,5.0,100.04644520253474,127.95621025993536,0.0,BPL,4.0,Farmer,Primary,0.3464869974594872,8.0815634583863,0.0,85.13880208388895,0.3,0.2,0.4,25.174851557614573
1.0,0.0,8.0,13.58535938614644,0.7017589371716912,0.0,0.5076155580610322,32195.51573091188,,1.0,3.866841804390853,8839.826235238188,7376.562553393337,752.3570617813097,9.0,127.1290578237143,167.22753259725636,0.0,BPL,7.0,,Higher Secondary,0.5982380949316406,3.2947016909973534,0.1355665626496549,74.88693042430526,0.3,0.7,0.7,31.288843666133626
2.0,1.0,8.0,13.58535938614644,0.7973621689019867,1.0,0.40432750509031146,24199.25397073273,,0.0,2.8448579630423305,,5343.684004375919,330.4225321871595,5.0,116.31056880428716,137.25751061506497,1.0,APL,4.0,Farmer,Higher Secondary,0.5885709582682894,3.543940356949929,0.08383581680077379,74.05418833611023,1.0,0.7,0.4,32.7299517760311
0.0,0.0,1.0,2.4792709902158556,1.0,1.0,0.06954118185573117,5537.633653368927,1.0,0.0,5.0,,12057.960498999864,905.3071752266437,6.0,,132.78034992217445,1.0,Antyodaya,5.0,Govt Job,Primary,0.7538919993730046,21.672365829999404,0.05990241227917205,100.0,0.0,0.2,1.0,33.82846060622943
1.0,0.0,4.0,7.239023159900391,0.6602155315547228,1.0,0.2615719013144555,35856.026700440365,1.0,0.0,3.659124776306011,16596.56799115268,19538.50140321422,2892.270337792995,23.0,197.47250707673615,266.27553920252024,0.0,APL,2.0,Farmer,Graduate,0.7737578693945848,5.554247917923051,0.03610530242542163,91.75259952961247,1.0,1.0,0.4,56.939872293039414
2.0,0.0,8.0,13.58535938614644,0.6002277632656385,1.0,0.21577146213783663,15872.42704464762,0.0,1.0,3.3591859348605895,10306.742335702951,8819.517096060987,,7.0,143.46788319161047,160.665580331366,1.0,BPL,8.0,Daily Wage,Higher Secondary,0.8941307046513154,7.791695371173141,0.0,,0.3,0.7,0.1,30.059647400958454
3.0,1.0,11.0,18.345111555830975,0.678957110728731,1.0,0.584028240276834,28445.51242186726,1.0,0.0,,5370.530955360337,3771.357198329923,334.47512857985623,9.0,101.86868362387311,117.29069502546099,0.0,BPL,5.0,Self Employed,Illiterate,0.927877803243148,2.265528037622748,0.1115622746712562,65.59897672527339,0.3,,0.7,21.144998443730017
1.0,,,7.239023159900391,1.0,0.0,0.24735033300723966,16546.9418856998,5.0,0.0,3.858047118532397,9171.141983468528,7418.53285679491,376.595868130457,,102.92335910410198,160.95350478629803,2.0,Antyodaya,4.0,Farmer,Illiterate,0.6349370520787333,6.6505976732204495,0.3266740816524351,73.20777567946267,0.0,,0.4,28.513476514183623
4.0,,4.0,,0.9390641810657856,1.0,0.15470488891224943,8233.490592589882,2.0,,5.0,5557.112242064702,5247.560928853325,926.6073043999318,5.0,,128.73542496926092,0.0,BPL,9.0,Farmer,Higher Secondary,0.9521648016111995,8.09829656794869,0.2156344405252438,97.73568212944818,0.3,0.7,0.4,20.80006526591028
0.0,0.0,8.0,13.58535938614644,0.6317717408198011,1.0,,31830.842753025467,0.0,2.0,3.5169058226314025,8277.184383898146,9258.092344775243,840.3526721042729,5.0,116.66729119146322,126.482806755203,1.0,BPL,5.0,Farmer,Secondary,0.8487550192282541,3.1203412688804284,0.0,81.6466361206094,0.3,0.5,0.4,29.341700845841853
1.0,0.0,3.0,5.652439103338879,0.9017160385501893,1.0,,11482.986285012625,,,4.866627311283344,8995.315302095756,12669.720510819576,1217.2129866535317,16.0,126.05392729755958,190.82050295766675,1.0,BPL,7.0,Daily Wage,Higher Secondary,0.7428832330153196,9.399504749149951,0.0,100.0,,0.7,0.1,34.996487089080624
2.0,,5.0,8.825607216461904,0.8700043486399618,1.0,0.06705081203661079,4134.704034989864,0.0,0.0,4.708068861732206,,7229.726504066398,1439.3973446690532,7.0,138.38534147418363,160.32754276579047,1.0,Antyodaya,8.0,Farmer,,0.5437702914982028,24.161004596684702,0.0,100.0,0.0,0.7,0.4,29.290891902326592
4.0,0.0,2.0,4.065855046777368,0.5716477110210385,,0.3828475058758269,20809.596705546574,2.0,2.0,,6170.524482884594,5383.153013168737,655.6404919302264,8.0,101.48274478200615,122.62439548893266,1.0,Antyodaya,9.0,Farmer,,0.7705345040491162,3.5581052692679322,0.1942016801550364,84.09427726133896,0.0,0.0,0.4,20.003527789256065
3.0,0.0,,10.412191273023415,0.5813280851387379,1.0,0.34446673841864134,24983.262368734642,4.0,,3.2646875442260863,7737.487503062624,10641.64747165517,1389.0928184179159,6.0,,148.4567204602679,3.0,,5.0,Daily Wage,Higher Secondary,0.24975203760643638,3.7163334528916883,0.30975573023017683,84.35070577717212,1.0,0.7,0.1,
1.0,1.0,5.0,8.825607216461904,0.968311535913041,1.0,0.3133583129921766,15191.730329722437,5.0,1.0,3.6996047980976017,5958.734458866919,6593.859970751692,387.9986105354164,12.0,66.8580898802985,147.08459436739818,2.0,BPL,5.0,,Illiterate,0.5686058996814114,4.706515020971177,0.5027574768498982,77.81995547805565,0.3,0.0,0.9,30.04752552564711
3.0,0.0,6.0,10.412191273023415,0.6491493188314192,,0.36936098094552317,,3.0,1.0,3.6037937126894932,9130.455931327886,11441.580363238529,1443.7978494141514,17.0,117.1933706850359,165.06240177476474,1.0,BPL,4.0,Farmer,Primary,0.6693018750601796,4.217882903975912,0.19687776506410457,85.39571276129466,0.3,0.2,,35.04318189856204
